URL,Idioma,Confianza
https://www.travelerdoor.com,en,-30461.84176182747
https://www.ondacero.es,es,-191931.11590218544
https://www.poe-vault.com,en,-11911.915880203247
https://www.science-a2z.com,en,-43045.77493619919
https://www.insider.com,en,-59778.60574412346
https://www.tcae.com.es,es,-140200.31970238686
https://www.clarin.com,es,-1890190.3641839027
https://www.cabroworld.com,es,-43196.24241733551
https://www.hitfm.es,es,-18711.229529619217
https://www.televisa.com,es,-333202.2461335659
https://www.leccionfrancesfacil.com,es,-245223.47540140152
https://www.virales.mobi,es,-21415.929933786392
https://www.mahjonggratis.org,es,-27016.68693780899
https://www.osuskinner.com,en,-11771.952294111252
https://www.dailyfaceoff.com,en,-29620.56606888771
https://www.gpfans.com,es,-80644.29970121384
https://www.cosasdeljardin.com,es,-46112.613313913345
https://www.losarcanos.com,es,-67727.78852581978
https://www.chasiscero.com,es,-88730.9227654934
https://www.elperiodicodearagon.com,es,-433314.9228012562
https://www.miscosillasdecocina.com,es,-125401.37546038628
https://www.epic7x.com,en,-20816.75851917267
https://www.eslspeaking.org,en,-91701.85437607765
https://www.virtualpiano.net,en,-88369.82995772362
https://www.superbaby.tv,la,-24276.333450317383
https://www.screenrant.com,en,-375932.227009058
https://www.elfarodeceuta.es,an,-165755.20765662193
https://www.irozuku.org,rw,-36915.51014995575
https://www.gpfans.com,es,-80644.29970121384
https://www.parentztalk.com,en,-186470.15975666046
https://www.elpais.com,es,-233968.23851656914
https://www.cooking4all.com,en,-229772.6836156845
https://www.peyanski.com,en,-68366.44434332848
https://www.isotropic.co,en,-81333.10311412811
https://www.thefunpost.com,en,-19843.16149353981
https://www.networkingfunda.com,en,-79641.52387595177
https://www.levante-emv.com,es,-467582.08056116104
https://www.ipioo.net,en,-12262.160235404968
https://www.cosasdeljardin.com,es,-46112.613313913345
https://www.scegliauto.com,it,-37895.06446790695
https://www.elmueble.com,es,-152654.7979400158
https://www.motor1.com,en,-54500.644471645355
https://www.onelittleproject.com,en,-61061.8367524147
https://www.expansion.com,es,-138821.03161549568
https://www.xataka.com,es,-115844.58087062836
https://www.navarratelevision.es,es,-165958.37631583214
https://www.forexlive.com,en,-122803.02745938301
https://www.goodnessavenue.com,en,-31205.211020469666
https://www.abc.com.py,es,-1283468.0304296017
https://www.20minutos.es,es,-178797.578871727
https://www.computingforgeeks.com,en,-119649.06714749336
https://www.frvr.com,en,-10592.378950834274
https://www.imagentv.com,es,-163744.18505883217
https://www.rollingstone.com,en,-107487.71682095528
https://www.indiewire.com,en,-117940.76926398277
https://www.boredpanda.com,en,-71940.86864829063
https://www.dressup.com,en,-45487.43972802162
https://www.diyjoy.com,en,-21365.111321926117
https://www.mejoress.com,es,-37028.580814123154
https://www.xmlvalidation.com,en,-2565.1142687797546
https://www.elbuscolu.com,es,-226632.23900580406
https://www.reneshbedre.com,en,-54833.96517205238
https://www.tekcrispy.com,en,-110625.96697878838
https://www.numuki.com,en,-29831.08637738228
https://www.canarias7.es,es,-364168.5882563591
https://www.gigantes.com,es,-99607.79224228859
https://www.deia.eus,es,-450557.5446240902
https://www.d0nkey.top,en,-490937.48617744446
https://www.joesfeed.com,en,-63685.214430332184
https://www.castellonbase.com,es,-185252.04466962814
https://www.lne.es,es,-696942.160056591
https://www.jugomobile.com,es,-74950.97313904762
https://www.wowmeta.com,en,-5837.849959373474
https://www.mejoress.com,es,-37028.580814123154
https://www.science-a2z.com,en,-43045.77493619919
https://www.worldmapblank.com,en,-57187.377212285995
https://www.euronews.com,en,-111552.23524594307
https://www.gogy.com,en,-206779.2605187893
https://www.cashroadster.com,en,-24441.33986735344
https://www.lobandsmash.com,en,-27080.739480018616
https://www.history-a2z.com,en,-33489.03551006317
https://www.enciclopedias.com,es,-92666.90016508102
https://www.asio4all.org,en,-71047.90090799332
https://www.footballtransfers.com,en,-65382.72447991371
https://www.gangasamazing.com,an,-77851.4413702488
https://www.whatsmydns.net,en,-27906.729398965836
https://www.corrosionhour.com,en,-30018.336030483246
https://www.lapseoftheshutter.com,en,-44741.90153551102
https://www.newsweek.com,en,-115620.78067469597
https://www.diariodeburgos.es,es,-250455.34470152855
https://www.songkick.com,en,-9255.2489528656
https://www.thetankclub.com,en,-189020.3740491867
https://www.diariovasco.com,es,-392974.66420197487
https://www.psychicmonday.com,en,-33639.412803173065
https://www.pistonpowered.com,en,-32325.056272029877
https://www.flohockey.tv,en,-96530.18575286865
https://www.vg247.com,en,-78721.82460784912
https://www.andaluciahiking.com,en,-75758.71989417076
https://www.kooora.com,ar,-75601.80518770218
https://www.globo.com,en,-493445.13232946396
https://www.tuasaude.com,pt,-50115.686547756195
https://www.caranddriver.com,en,-119989.17763471603
https://www.onechicagocenter.com,en,-34215.03473973274
https://www.filmaffinity.com,es,-64259.93319487572
https://www.gestiopolis.com,es,-275179.44503569603
https://www.libremercado.com,es,-113096.41333079338
https://www.notinerd.com,en,-64979.81948924065
https://www.techbriefly.com,en,-87857.1628882885
https://www.lecturas.com,es,-141843.82074141502
https://www.futboleras.es,es,-31503.968858480453
https://www.lagacetadesalamanca.es,es,-297688.0051820278
https://www.laopiniondemalaga.es,es,-553864.2564337254
https://www.eslactivity.org,en,-68368.6047565937
https://www.fishkeepingworld.com,en,-47798.217072725296
https://www.yad.com,en,-10154.194697618484
https://www.sportitalialive.com,it,-103655.02037668228
https://www.msfsaddons.com,en,-130792.33367180824
https://www.retroways.com,en,-30522.69695830345
https://www.audiophix.com,en,-69779.06360435486
https://www.allrecipes.com,en,-62976.88129520416
https://www.247mirror.com,en,-20377.858006715775
https://www.zoxok.com,en,-28606.08736681938
https://www.auralcrave.com,en,-106567.39987182617
https://www.canarias7.es,es,-364149.39685964584
https://www.publimetro.co,es,-301185.3243496418
https://www.thesmokingcuban.com,en,-90149.51734542847
https://www.d20pfsrd.com,en,-21232.94439959526
https://www.techuisitive.com,en,-54285.34499359131
https://www.kora3lnet.net,la,-173865.82928609848
https://www.netflixlife.com,en,-25561.563686847687
https://www.latintraveler.org,en,-102558.39734959602
https://www.mofunzone.com,la,-1685.3374137878418
https://www.vidio.com,en,-95330.31676864624
https://www.notinerd.com,en,-65605.11887669563
https://www.rockpapershotgun.com,en,-68900.37977981567
https://www.enciclopedias.com,es,-94028.02949261665
https://www.timesofindia.indiatimes.com,en,-318399.0008506775
https://www.vrutal.com,es,-33809.16939997673
https://www.elperiodicomediterraneo.com,es,-497529.32684874535
https://www.onlinesoccermanager.com,en,-131313.33189320564
https://www.divinity.es,es,-297833.4340727329
https://www.gpfans.com,es,-80644.29970121384
https://www.bakingforfriends.com,en,-107175.07717752457
https://www.opossumsauce.com,en,-12355.44226527214
https://www.elpais.com,es,-233748.5655322075
https://www.jaysjournal.com,en,-93043.6254184246
https://www.cope.es,es,-367198.8444855213
https://www.comunio.es,en,-1388.995659828186
https://www.diariodesevilla.es,es,-210693.72082948685
https://www.hoy.es,es,-351691.8776409626
https://www.weregreenly.com,en,-44793.78178739548
https://www.5esrd.com,en,-10180.440178394318
https://www.siytek.com,en,-49930.52881646156
https://www.latintraveler.org,en,-102557.0037958622
https://www.extra.com.py,es,-88292.706127882
https://www.revistaronda.net,es,-148506.8991932869
https://www.travelermaster.com,en,-198504.48772454262
https://www.dressupwho.com,en,-17114.11590385437
https://www.wowescape.com,en,-24242.26559329033
https://www.magicspoiler.com,en,-11228.007717132568
https://www.greedyfinance.com,en,-41698.73372840881
https://www.rebanando.com,es,-40740.662952661514
https://www.cocokids.tv,en,-16516.144646167755
https://www.bestofmotherboard.com,en,-55012.08107089996
https://www.huffingtonpost.es,es,-167366.21894097328
https://www.etniasdelmundo.com,es,-83222.92222738266
https://www.reallifediy.com,en,-18238.70938706398
https://www.elcomercio.es,es,-490712.29868769646
https://www.drifted.com,en,-180352.96913313866
https://www.profoundphysics.com,en,-44950.79417896271
https://www.bbc.com,en,-67403.04366207123
https://www.toppoptoday.com,en,-176130.6309583187
https://www.viki.com,en,-46123.79625225067
https://www.europapress.es,es,-188141.64492607117
https://www.xda-developers.com,en,-391996.2716457844
https://www.beisbolplay.com,es,-23762.22856426239
https://www.tomatazos.com,es,-142452.92347717285
https://www.toytv.tv,la,-26000.00048828125
https://www.metro951.com,es,-32509.579641342163
https://www.algrim.co,en,-65718.92538380623
https://www.weareteachers.com,en,-39246.89287042618
https://www.resultados-futbol.com,es,-139851.92214345932
https://www.enter.co,es,-127297.70356726646
https://www.thegraydetails.com,en,-54414.45203447342
https://www.daily-choices.com,en,-40850.469898700714
https://www.footballtransfers.com,en,-65382.72447991371
https://www.hornomx.com,en,-152110.25963449478
https://www.revistajaraysedal.es,es,-116463.80140376091
https://www.cadenaser.com,es,-922038.4877068996
https://www.arkcheat.com,en,-7370.956199169159
https://www.travlerz.com,en,-21769.829177618027
https://www.arkcheat.com,en,-7371.722092151642
https://www.melodijolola.com,en,-73813.7064230442
https://www.mby.com,en,-33418.845121622086
https://www.sportitalialive.com,it,-103772.67149114609
https://www.dreadcentral.com,en,-32953.503684043884
https://www.dreamyobsession.com,en,-102893.36104393005
https://www.elsignificadode.net,es,-148127.09038829803
https://www.lingojam.com,en,-1493.4284114837646
https://www.whatispiping.com,en,-186513.4624695778
https://www.zetcode.com,en,-50840.46041035652
https://www.codewithmukesh.com,en,-96002.57266569138
https://www.cuidatudinero.com,es,-85323.63356161118
https://www.trtizle.com,tr,-169017.7649269104
https://www.unicable.tv,es,-365897.1837363243
https://www.saboresdemihuerto.com,en,-109049.05916953087
https://www.reporteindigo.com,es,-191336.8124103546
https://www.myenglishpages.com,en,-71121.16398644447
https://www.watchtv24.com,en,-27989.117605924606
https://www.atlanticohoy.com,es,-130579.72995996475
https://www.elperiodicoextremadura.com,es,-446785.84046959877
https://www.atlanticohoy.com,es,-130970.53792095184
https://www.horoscoponegro.com,es,-74454.38463425636
https://www.lagacetadesalamanca.es,es,-297688.0051820278
https://www.motor.es,es,-119155.743257761
https://www.uncafeconletras.net,es,-200683.62236213684
https://www.descubriendotuestilo.com,es,-114827.47994542122
https://www.abs-cbn.com,en,-25851.171607494354
https://www.sportzbonanza.com,en,-185790.47317671776
https://www.mentalfloss.com,en,-62327.99726200104
https://www.housethathankbuilt.com,en,-86408.71983647346
https://www.languageclassinitaly.com,it,-527157.405787468
https://www.wizard101central.com,en,-36355.67679476738
https://www.piembsystech.com,en,-89038.54418420792
https://www.pcinvasion.com,en,-41571.777680397034
https://www.heraldweekly.com,en,-44888.765263557434
https://www.mujerhoy.com,es,-189794.96991229057
https://www.publico.es,es,-113172.14891147614
https://www.vegrecipesofindia.com,en,-168226.91093492508
https://www.buzzerilla.com,en,-18446.934116125107
https://www.diariodemallorca.es,es,-562083.522850275
https://www.infobae.com,es,-765413.9449996948
https://www.tiermaker.com,en,-10040.254407405853
https://www.docjournals.com,en,-29167.700558900833
https://www.paininthearsenal.com,en,-28364.647482395172
https://www.encuentos.com,es,-206860.83794546127
https://www.hifireport.com,en,-28841.50876903534
https://www.cadena100.es,es,-426029.38035559654
https://www.liveworksheets.com,en,-20754.139312028885
https://www.metroworldnews.com,es,-310661.46492004395
https://www.decine21.com,es,-229348.0479977131
https://www.garmoth.com,en,-72107.88360786438
https://www.lasexta.com,es,-752140.3608329296
https://www.withmyladies.com,en,-30150.334470510483
https://www.crhoy.com,es,-172930.50336956978
https://www.dmv-written-test.com,en,-19110.54101729393
https://www.americadigital.com,es,-80340.09711313248
https://www.suecalandia.com,pt,-60969.486687898636
https://www.orlandomagicdaily.com,en,-29582.70992255211
https://www.oilprice.com,en,-71146.3540687561
https://www.becasparalatinos.com,es,-181966.7878768444
https://www.thesixersense.com,en,-28721.817534446716
https://www.telemedellin.tv,es,-63760.27306008339
https://www.lawlessenglish.com,en,-27796.29562497139
https://www.d0nkey.top,en,-483656.0634007454
https://www.passivemakers.com,en,-64713.722195863724
https://www.hiddenremote.com,en,-33186.07063293457
https://www.corsedimoto.com,it,-39731.70934534073
https://www.noticiasaominuto.com,pt,-124463.69169282913
https://www.codingbeautydev.com,en,-7552.304521560669
https://www.kizi.com,en,-42927.90950012207
https://www.enjoy4fun.com,en,-21598.421307086945
https://www.canal1.com.co,es,-340732.2095274925
https://www.bemad.es,es,-126395.61531805992
https://www.eleconomista.es,es,-221480.15101790428
https://www.blabbermouth.net,en,-4475.444608211517
https://www.gmanetwork.com,en,-164482.48126149178
https://www.heretocook.com,en,-49423.551845788956
https://www.directvsports.com,es,-123815.8712220192
https://www.turncranks.com,en,-73895.70687818527
https://www.laopiniondezamora.es,es,-490685.7594833374
https://www.theconstructor.org,en,-51938.60148668289
https://www.nlarenas.com,es,-164310.8410537243
https://www.telediario.cr,es,-58300.955713033676
https://www.fisicalab.com,es,-22034.037445545197
https://www.engblocks.com,en,-167306.1992135048
https://www.free-hearts.com,rw,-25304.027401924133
https://www.wallstoriez.com,en,-28613.80230498314
https://www.matthewjamestaylor.com,en,-67416.04371881485
https://www.tecnotuto.com,es,-137757.60931301117
https://www.infallibletechie.com,en,-80285.62789463997
https://www.imaginelinux.com,en,-85929.30940961838
https://www.sanateysana.com,es,-3062.3938660621643
https://www.tvguia.es,es,-74114.43055009842
https://www.realitatea.net,ro,-204991.60922288895
https://www.mission-statement.com,en,-48902.321502923965
https://www.artribune.com,it,-84917.98789358139
https://www.dustinabbott.net,en,-92784.33653378487
https://www.gamingbolt.com,en,-30796.83848643303
https://www.directoalpaladar.com,es,-112061.78757572174
https://www.tiempo.hn,es,-134315.11033558846
https://www.hotspurhq.com,en,-29555.571628332138
https://www.futbolenlatv.es,es,-534140.8437290192
https://www.watchuseek.com,en,-23102.374607801437
https://www.yiv.com,en,-12127.892332077026
https://www.saplearners.com,en,-87599.31285071373
https://www.lacontradejaen.com,es,-64285.993592977524
https://www.tabonito.com,pt,-118039.28363466263
https://www.hablemosdeaves.com,es,-121277.71815109253
https://www.entechin.com,en,-69089.78947329521
https://www.soloelectronicos.com,es,-258131.16093683243
https://www.talksport.com,en,-87224.16733264923
https://www.expansion.com,es,-138261.23134040833
https://www.ecartelera.com,es,-170943.43986153603
https://www.owlzo.com,en,-61585.8266351223
https://www.canalcocina.es,es,-33958.89150619507
https://www.lagged.com,en,-18068.26075220108
https://www.btrending.com,en,-33171.23710894585
https://www.artprojectsforkids.org,en,-142862.9063436985
https://www.r7.com,pt,-788891.4362308979
https://www.x-tecno.com,es,-15469.713251590729
https://www.collider.com,en,-379146.3274271488
https://www.shrinkplus.com,en,-14874.384340286255
https://www.handylittleme.com,en,-146059.9869594574
https://www.osuskins.net,id,-12333.096256256104
https://www.beisbolplay.com,es,-23762.22856426239
https://www.stylecaster.com,en,-84537.73280119896
https://www.makitweb.com,en,-60259.34767818451
https://www.telemedellin.tv,es,-63760.27306008339
https://www.modelocurriculum.net,es,-33812.60389471054
https://www.sofascore.com,en,-218250.784586668
https://www.365economist.com,en,-17669.1029818058
https://www.sinemalar.com,tr,-64519.41498756409
https://www.medical-news.org,en,-29277.31737971306
https://www.sasexamplecode.com,en,-26781.30208849907
https://www.rightlivin.com,en,-21323.901325702667
https://www.streetinsider.com,en,-24552.320770263672
https://www.balticlivecam.com,en,-30097.60020327568
https://www.netflixlife.com,en,-25561.563686847687
https://www.okdiario.com,es,-660364.7407159805
https://www.hablemosdeaves.com,es,-109828.68100070953
https://www.solar-energia.net,es,-103742.44213294983
https://www.peopleenespanol.com,es,-170111.7442817688
https://www.weloversize.com,es,-144280.7619011402
https://www.hardwoodhoudini.com,en,-31896.041313171387
https://www.engblocks.com,en,-167110.7128367424
https://www.energia-nuclear.net,es,-94664.60970687866
https://www.hydrogenfuelnews.com,en,-49327.41406583786
https://www.radiotunes.com,en,-354963.0697309971
https://www.hifireport.com,en,-28842.743832588196
https://www.decine21.com,es,-229348.0479977131
https://www.videocelts.com,en,-11970.590205669403
https://www.visualchase.com,en,-26362.795470952988
https://www.flight-radar.eu,en,-55065.49913978577
https://www.divinity.es,es,-297719.71827578545
https://www.motorpasion.com,es,-117888.08280229568
https://www.raptorsrapture.com,en,-29088.906044960022
https://www.techpp.com,en,-74737.52890872955
https://www.saasradar.net,es,-49592.99008560181
https://www.cocinaabuenashoras.com,es,-31291.506484031677
https://www.rsscience.com,en,-123494.54687070847
https://www.marmiton.org,fr,-64358.25652599335
https://www.nationaltoday.com,en,-16472.915877342224
https://www.yepi.com,en,-13729.643087148666
https://www.telemadrid.es,es,-402195.37848591805
https://www.lifestyle-a2z.com,en,-43314.07756948471
https://www.fandom.com,en,-21335.035905838013
https://www.justperfact.com,en,-47947.00008869171
https://www.epe.es,es,-222815.67068743706
https://www.eltiempo.com,es,-221557.1969282627
https://www.lombardiave.com,en,-83935.47169494629
https://www.pendrivelinux.com,en,-77230.58727145195
https://www.lostiempos.com,es,-214243.8431274891
https://www.decentralizedcreator.com,en,-70317.30425572395
https://www.startsiden.no,no,-216354.3596765995
https://www.carterfive.com,en,-185639.34408903122
https://www.asivaespana.com,es,-184320.50221920013
https://www.astrostyle.com,en,-22270.29572200775
https://www.goal.com,es,-266173.4601585865
https://www.elheraldo.co,es,-127468.66490745544
https://www.tuko.co.ke,en,-72681.48789811134
https://www.nukesdragons.com,en,-29263.36724472046
https://www.blogredmachine.com,en,-85871.21178150177
https://www.theguardian.com,en,-195171.9249727726
https://www.rhymejunkie.com,en,-80781.00475764275
https://www.srituhobby.com,en,-102995.89727568626
https://www.topgear.es,es,-162595.33993077278
https://www.section215.com,en,-92811.20200777054
https://www.explorecams.com,en,-5465.5493104457855
https://www.diariodeibiza.es,es,-503788.0249712467
https://www.vayagif.com,es,-28099.158190488815
https://www.venatusmedia.com,en,-19054.496252059937
https://www.zmescience.com,en,-137244.1691315174
https://www.xiaomilive.com,en,-82283.29773044586
https://www.ciclismoaldia.es,es,-110134.39817523956
https://www.geordiebootboys.com,en,-13924.340621948242
https://www.segre.com,ca,-81488.67640352249
https://www.safenow.org,en,-94731.9088666439
https://www.cope.es,es,-366473.18276286125
https://www.dailyknicks.com,en,-32923.92011809349
https://www.operationsports.com,en,-60423.67539715767
https://www.deadline.com,en,-67707.97602295876
https://www.retroways.com,en,-30522.69695830345
https://www.feelgoodfoodie.net,en,-172632.37224555016
https://www.comoacaba.com,en,-60938.667846918106
https://www.buzzerilla.com,en,-18446.934116125107
https://www.poemhunter.com,en,-34935.60890340805
https://www.eldia.es,es,-649822.3519465923
https://www.ripollesdigital.cat,ca,-40922.300040245056
https://www.diariocordoba.com,es,-502912.20403814316
https://www.electrical4u.net,en,-51150.21973538399
https://www.clarin.com,es,-1844379.638837576
https://www.java2blog.com,en,-35972.222967624664
https://www.hispanaglobal.com,en,-70843.4631922245
https://www.americansongwriter.com,en,-58191.923015356064
https://www.cibercuba.com,es,-96559.33077931404
https://www.trendoceans.com,en,-90683.99449133873
https://www.oniricos.com,es,-98576.39814448357
https://www.friv.uno,es,-42253.4674384594
https://www.deutsch-coach.com,de,-188628.01593780518
https://www.auto10.com,es,-45082.79063653946
https://www.jang.com.pk,ur,-138898.95945978165
https://www.lazygirltranslations.com,en,-61126.40828514099
https://www.drawize.com,en,-21167.12886095047
https://www.suoky.com,en,-62343.32099246979
https://www.danzadefogones.com,es,-133057.7005791664
https://www.chriswrites.com,en,-188883.3261229992
https://www.huelvaya.es,es,-115137.54709553719
https://www.horoscope.com,en,-37095.11878204346
https://www.msn.com,en,-6744.986788272858
https://www.accountinghub-online.com,en,-76765.77914595604
https://www.destructoid.com,en,-24433.522839307785
https://www.laopinioncoruna.es,es,-439875.55711841583
https://www.swingcompleto.com,en,-108268.84775781631
https://www.wotstars.com,en,-650.3072292804718
https://www.drivingtodays.com,en,-34909.15887212753
https://www.littlebigsnake.com,en,-34119.798766851425
https://www.miequipajedemano.com,es,-140661.13847064972
https://www.peyanski.com,en,-68196.79221463203
https://www.heraldo.es,es,-176018.45856904984
https://www.thetankclub.com,en,-188868.22765350342
https://www.sharingthewander.com,en,-31100.176164150238
https://www.parentmood.com,en,-18874.196269750595
https://www.anyinstructor.com,en,-52822.58363008499
https://www.saboresdemihuerto.com,en,-107427.23108172417
https://www.conbasesllenas.com,en,-152878.74872088432
https://www.mewatch.sg,en,-312232.59084391594
https://www.arquitecturaydiseno.es,es,-106361.31611967087
https://www.businessinsider.com,es,-417297.14732813835
https://www.lachainemeteo.com,fr,-56321.56462240219
https://www.maximiles.com,fr,-12538.980628967285
https://www.kurir.rs,hr,-100040.52715086937
https://www.sonicperspectives.com,en,-98874.10547685623
https://www.zeitgeistcode.com,en,-107986.19447684288
https://www.newsweek.com,en,-116978.82769656181
https://www.lifewithrumie.com,en,-25559.896930217743
https://www.techbriefly.com,en,-89265.77543139458
https://www.divinacocina.es,es,-137667.98106098175
https://www.periodicodeibiza.es,es,-174680.58636140823
https://www.eltiempo.es,es,-75514.21026492119
https://www.marriage.com,en,-58028.07444858551
https://www.machinemfg.com,en,-71065.88123369217
https://www.passioneinter.com,it,-60820.79161405563
https://www.benchresources.net,en,-73523.51854586601
https://www.sircharlesincharge.com,en,-31555.225464105606
https://www.elnacional.cat,ca,-181131.48552942276
https://www.kyocode.com,en,-88374.19932675362
https://www.corrector-castellano.com,en,-57745.56601405144
https://www.theinfocentric.com,en,-74161.4277484417
https://www.cuantafauna.com,es,-25484.066275835037
https://www.pikalytics.com,en,-35973.48975729942
https://www.clashiverse.com,en,-44049.82060599327
https://www.zeldadungeon.net,en,-100387.9988667965
https://www.azurelib.com,en,-47583.34782290459
https://www.dawgpounddaily.com,en,-81252.65839362144
https://www.africanvibes.com,en,-173781.6650943756
https://www.caracoltv.com,es,-1152234.5036780834
https://www.turtlediary.com,en,-54391.0794005394
https://www.boulistenaute.com,fr,-320149.8710436821
https://www.ciclo21.com,es,-59113.69819378853
https://www.bolsagrafica.com,es,-7692.962863206863
https://www.cadenaser.com,es,-921592.8842401505
https://www.diariodeleon.es,es,-161301.24269843102
https://www.fichajes.net,es,-206480.90692400932
https://www.iberbolsa.com,es,-22295.820191144943
https://www.laopiniondezamora.es,es,-490525.8577055931
https://www.laverdad.es,es,-368597.0566854477
https://www.comunio.es,en,-1388.995659828186
https://www.cadenaser.com,es,-921592.8842401505
https://www.eldebate.com,es,-137990.19339752197
https://www.laopinioncoruna.es,es,-439887.3656311035
https://www.noticiasdealava.eus,es,-360496.2467815876
https://www.noticiasdegipuzkoa.eus,es,-365579.8334348202
https://www.uncafeconletras.net,es,-200655.97827148438
https://www.vozpopuli.com,es,-117733.13275051117
https://www.larioja.com,es,-361563.0500023365
https://www.newtraderu.com,en,-81463.82340884209
https://www.salamancartvaldia.es,es,-285159.8246049881
https://www.salamancartvaldia.es,es,-285149.25578308105
https://www.financenancy.com,en,-30750.555147647858
https://www.mtbr.com,en,-22985.55104994774
https://www.ukutabs.com,en,-50601.73293566704
https://www.precincttv.com,en,-28914.623162269592
https://www.yandex.com,en,-23982.28514814377
https://www.levelup.com,es,-73224.74134778976
https://www.eslgold.com,en,-89137.73953199387
https://www.elperiodicoextremadura.com,es,-449336.0890312195
https://www.thetechnodrom.com,en,-51580.49913191795
https://www.dodgersway.com,en,-89299.35708284378
https://www.nlarenas.com,es,-164310.8410537243
https://www.instrumentosdemedicion.org,es,-198424.57020139694
https://www.puhutv.com,tr,-163024.34094285965
https://www.redfedoradiary.com,en,-32091.50586462021
https://www.spielen.com,de,-68145.96419858932
https://www.photopea.com,en,-815.7882208824158
https://www.gmenhq.com,en,-91858.71955418587
https://www.parentztalk.com,en,-186456.7576622963
https://www.estadiodeportivo.com,es,-102083.73489904404
https://www.zylom.com,es,-17907.814024448395
https://www.rosario3.com,es,-173719.973613739
https://www.vidio.com,en,-95314.8413515091
https://www.racedepartment.com,en,-26389.476682662964
https://www.eltiempo.com,es,-220795.12041211128
https://www.bluemanhoop.com,en,-31493.22527885437
https://www.lavanguardia.com,es,-162089.8425912857
https://www.europafm.com,es,-239732.1754705906
https://www.ipioo.net,en,-12262.160235404968
https://www.ourtechroom.com,en,-62217.48208141327
https://www.panama50.com,es,-77297.47609734535
https://www.slingacademy.com,en,-77526.28986811638
https://www.docjournals.com,en,-29174.98952460289
https://www.meowplayground.com,en,-4219.628489494324
https://www.hablemosdemitologias.com,es,-105702.35447859764
https://www.thecelticbhoys.com,en,-29234.57363820076
https://www.programiz.com,en,-17396.80560708046
https://www.emprendedores.es,es,-216670.52041578293
https://www.sportzbonanza.com,en,-185745.15089297295
https://www.elplural.com,es,-214165.96041870117
https://www.cakedecorist.com,en,-86440.13181114197
https://www.cabroworld.com,es,-42867.820442676544
https://www.inthebagkidscrafts.com,en,-74899.42733430862
https://www.quoteambition.com,en,-55924.13323354721
https://www.alsumaria.tv,ar,-434811.86394548416
https://www.memedeportes.com,es,-26178.8335146904
https://www.platget.com,en,-68059.38364672661
https://www.4j.com,en,-7540.963947296143
https://www.supersoluce.com,fr,-27889.034814357758
https://www.br0wsers.com,es,-18604.84579539299
https://www.eslspeaking.org,en,-84443.29844212532
https://www.peyanski.com,en,-68387.8545153141
https://www.zoxok.com,en,-28651.5889441967
https://www.theecofeed.com,en,-17271.48968911171
https://www.etechnophiles.com,en,-31551.383803367615
https://www.pogo.com,en,-9429.743393182755
https://www.elperiodico.cat,ca,-144805.35300683975
https://www.amongusplay.online,en,-2508.7433409690857
https://www.crochetbymery.com,en,-89671.4546546936
https://www.futwiz.com,en,-29603.911188602448
https://www.worldenglishblog.com,en,-112663.69124531746
https://www.harpalgeo.tv,en,-49855.898723602295
https://www.linuxtechi.com,en,-78704.35789990425
https://www.padondenosvamos.com,es,-100526.97383546829
https://www.cocinadelirante.com,es,-91576.39049625397
https://www.anomadabroad.com,de,-118802.74054813385
https://www.bluemanhoop.com,en,-31493.22527885437
https://www.blenderbasecamp.com,en,-172176.78000712395
https://www.tides4fishing.com,es,-28610.100551605225
https://www.teachinginkoreanuniversity.com,en,-79111.10657334328
https://www.mahjongconnect.net,en,-9640.700885772705
https://www.withthefirstpick.com,en,-77121.68642115593
https://www.hiddenremote.com,en,-33186.07063293457
https://www.interestingengineering.com,en,-955569.1664755344
https://www.skoften.net,nl,-69150.74784040451
https://www.deepbluembedded.com,en,-95334.04356813431
https://www.howtodoninja.com,en,-99970.64009404182
https://www.brusheezy.com,en,-21284.90460085869
https://www.minecraft-heads.com,en,-7572.698260307312
https://www.euronews.com,en,-112660.71992278099
https://www.infolibros.org,es,-60837.67630290985
https://www.balldurham.com,en,-31439.48342180252
https://www.mynexttablet.com,en,-49297.946097135544
https://www.acraftymix.com,en,-114027.06526470184
https://www.gmanetwork.com,en,-164482.48126149178
https://www.briankoponen.com,en,-83534.30369329453
https://www.cosasdeljardin.com,es,-46283.56946015358
https://www.cocinatis.com,es,-77740.44168949127
https://www.blogspot.com,rw,-60501.108642578125
https://www.falafelandcaviar.com,en,-173874.93125915527
https://www.heraldo.es,es,-176162.0251545906
https://www.sodomojo.com,en,-76949.80532884598
https://www.depor.com,es,-126636.95338439941
https://www.fontsquirrel.com,en,-25764.52333879471
https://www.infosalus.com,es,-101687.07423377037
https://www.grammarcheck.me,en,-63081.31425666809
https://www.vidio.com,en,-95357.96984958649
https://www.revisesociology.com,en,-328116.96316695213
https://www.thescientificgardener.com,en,-48492.64671635628
https://www.tiredriver.com,en,-53242.809978961945
https://www.partiudisneyparks.com,en,-81199.42563223839
https://www.cpu-monkey.com,en,-41039.18851065636
https://www.backpackingbrunette.com,en,-70493.59469437599
https://www.lacontradejaen.com,es,-64285.993592977524
https://www.mvsnoticias.com,es,-153381.24142050743
https://www.rutadelmate.com,es,-122213.16689610481
https://www.mynexttablet.com,en,-49297.946097135544
https://www.yad.com,en,-10154.194697618484
https://www.modoemprendedor.com,es,-108673.15687346458
https://www.elmundo.es,es,-132745.15127062798
https://www.fantasynamegenerators.com,en,-153384.60424375534
